code_commune;annee;type_local;nombre_pieces_principales;prix_m2_med;nb_ventes
75119;2021;Maison;4.0;13326.666666666668;2
75119;2021;Maison;5.0;17289.719626168226;5
75119;2021;Maison;6.0;15855.555555555555;2
75119;2021;Maison;7.0;17754.166666666668;1
75119;2022;Appartement;0.0;9333.333333333334;1
75119;2022;Appartement;1.0;9520.0;591
75119;2022;Appartement;2.0;9287.012987012988;815
75119;2022;Appartement;3.0;9239.130434782608;519
75119;2022;Appartement;4.0;8953.488372093023;185
75119;2022;Appartement;5.0;9240.47619047619;42
75119;2022;Appartement;6.0;9649.122807017544;3
75119;2022;Appartement;7.0;7982.608695652174;1
75119;2022;Maison;1.0;11554.545454545454;1
75119;2022;Maison;2.0;22571.42857142857;5
75119;2022;Maison;3.0;16646.785714285714;9
75119;2022;Maison;4.0;13725.787593984962;8
75119;2022;Maison;5.0;16384.78773584906;8
75119;2022;Maison;6.0;10014.25396825397;4
75119;2022;Maison;7.0;7980.0;1
75119;2023;Appartement;0.0;19508.373205741627;4
75119;2023;Appartement;1.0;9060.25641025641;546
75119;2023;Appartement;2.0;8908.0;685
75119;2023;Appartement;3.0;8758.730598669623;418
75119;2023;Appartement;4.0;8124.862938596491;142
75119;2023;Appartement;5.0;8561.363636363636;30
75119;2023;Appartement;6.0;11364.942528735632;6
75119;2023;Appartement;7.0;5833.0;3
75119;2023;Maison;1.0;23888.88888888889;1
75119;2023;Maison;3.0;14055.48144637053;6
75119;2023;Maison;4.0;10321.256038647343;8
75119;2023;Maison;5.0;11636.363636363636;7
75119;2023;Maison;6.0;15100.671140939598;1
75119;2023;Maison;7.0;14094.488188976378;1
75119;2023;Maison;8.0;8989.405204460967;1
75119;2024;Appartement;0.0;7631.578947368421;1
75119;2024;Appartement;1.0;8000.0;419
75119;2024;Appartement;2.0;8104.054054054054;586
75119;2024;Appartement;3.0;7846.656217345872;338
75119;2024;Appartement;4.0;7535.15625;130
75119;2024;Appartement;5.0;8152.173913043478;33
75119;2024;Appartement;6.0;10105.616983635558;4
75119;2024;Maison;2.0;13095.238095238095;3
75119;2024;Maison;3.0;13390.522875816994;6
75119;2024;Maison;4.0;13236.892473118278;4
75119;2024;Maison;5.0;12549.108280254775;5
75119;2024;Maison;6.0;17500.0;3
75119;2024;Maison;7.0;7391.304347826087;1
75119;2025;Appartement;1.0;8334.09090909091;189
75119;2025;Appartement;2.0;8121.951219512195;221
75119;2025;Appartement;3.0;7910.783055198974;124
75119;2025;Appartement;4.0;7723.880597014925;51
75119;2025;Appartement;5.0;8093.092783505154;15
75119;2025;Maison;3.0;19481.25;3
75119;2025;Maison;4.0;16972.477064220184;3
75119;2025;Maison;6.0;10052.083333333334;1
75120;2020;Appartement;1.0;10000.0;296
75120;2020;Appartement;2.0;9840.033088235294;434
75120;2020;Appartement;3.0;9363.636363636364;261
75120;2020;Appartement;4.0;9315.693960511035;88
75120;2020;Appartement;5.0;9463.235294117647;16
75120;2020;Appartement;6.0;10189.153439153439;2
75120;2020;Appartement;8.0;13513.513513513511;1
75120;2020;Maison;3.0;12086.11111111111;4
75120;2020;Maison;5.0;11500.0;1
75120;2020;Maison;7.0;11287.285714285714;1
75120;2021;Appartement;0.0;11875.0;1
75120;2021;Appartement;1.0;9936.221786833856;634
75120;2021;Appartement;2.0;9935.416666666668;876
75120;2021;Appartement;3.0;9654.348518636507;580
75120;2021;Appartement;4.0;9142.182300631095;182
75120;2021;Appartement;5.0;8659.622641509435;46
75120;2021;Appartement;6.0;10170.868347338936;8
75120;2021;Appartement;7.0;2384.6153846153848;3
75120;2021;Appartement;8.0;12325.0;1
75120;2021;Maison;1.0;100000.0;1
75120;2021;Maison;2.0;20408.163265306124;7
75120;2021;Maison;3.0;13034.220306513409;6
75120;2021;Maison;4.0;12372.527472527472;9
75120;2021;Maison;5.0;9768.111818181818;6
75120;2021;Maison;6.0;13926.829268292682;3
75120;2021;Maison;7.0;11428.87473460722;2
75120;2022;Appartement;0.0;57713.05555555556;1
75120;2022;Appartement;1.0;9583.333333333334;701
75120;2022;Appartement;2.0;9647.054824561403;978
75120;2022;Appartement;3.0;9278.888548683404;614
75120;2022;Appartement;4.0;9081.111111111111;205
75120;2022;Appartement;5.0;8537.614678899083;51
75120;2022;Appartement;6.0;7779.301075268817;4
75120;2022;Appartement;8.0;79.74683544303798;1
75120;2022;Maison;1.0;86611.11111111111;2
75120;2022;Maison;2.0;21200.0;1
75120;2022;Maison;3.0;21250.0;3
75120;2022;Maison;4.0;11488.808139534884;7
75120;2022;Maison;5.0;12698.409523809523;3
75120;2022;Maison;6.0;15312.5;3
75120;2022;Maison;7.0;8769.84126984127;1
75120;2023;Appartement;0.0;9800.0;3
75120;2023;Appartement;1.0;8888.888888888889;616
75120;2023;Appartement;2.0;8968.75;739
75120;2023;Appartement;3.0;8750.0;443
75120;2023;Appartement;4.0;8437.5;169
75120;2023;Appartement;5.0;8126.126126126126;31
75120;2023;Appartement;6.0;10302.27027027027;8
75120;2023;Appartement;7.0;7771.428571428572;1
75120;2023;Appartement;8.0;6506.410256410257;1
75120;2023;Maison;2.0;15782.307692307691;2
75120;2023;Maison;3.0;14926.826330532214;4
75120;2023;Maison;4.0;11363.636363636364;11
75120;2023;Maison;5.0;13327.956989247312;5
75120;2023;Maison;6.0;13375.79617834395;3
75120;2023;Maison;7.0;9013.866666666669;1
75120;2024;Appartement;0.0;8028.01724137931;2
75120;2024;Appartement;1.0;8435.416666666668;578
75120;2024;Appartement;2.0;8452.380952380952;809
75120;2024;Appartement;3.0;8322.033898305084;409
75120;2024;Appartement;4.0;8278.57142857143;143
75120;2024;Appartement;5.0;7960.8445406883975;42
75120;2024;Appartement;6.0;6874.118554572271;4
75120;2024;Appartement;7.0;8035.0;2
75120;2024;Appartement;8.0;9385.474860335196;1
75120;2024;Maison;2.0;9093.75;3
75120;2024;Maison;3.0;7000.0;3
75120;2024;Maison;4.0;17260.27397260274;3
75120;2024;Maison;5.0;15554.129225502782;4
75120;2024;Maison;8.0;8255.813953488372;1
75120;2025;Appartement;0.0;9714.285714285714;1
75120;2025;Appartement;1.0;8670.068027210884;242
75120;2025;Appartement;2.0;8250.0;313
75120;2025;Appartement;3.0;8602.941176470587;175
75120;2025;Appartement;4.0;8139.53488372093;75
75120;2025;Appartement;5.0;8000.0;17
75120;2025;Appartement;6.0;26700.0;6
75120;2025;Appartement;7.0;6577.5;2
75120;2025;Maison;1.0;1666.6666666666667;1
75120;2025;Maison;2.0;17909.95825879547;2
75120;2025;Maison;3.0;12747.844827586207;2
75120;2025;Maison;4.0;10330.193050193051;2
75120;2025;Maison;5.0;9867.556650246306;2
75120;2025;Maison;6.0;10220.183486238531;3
